fpr,tpr
0.0537525354969574,0.5436105476673428
0.05476673427991886,0.5436105476673428
0.05476673427991886,0.5476673427991886
0.055780933062880324,0.5476673427991886
0.055780933062880324,0.5486815415821501
0.056795131845841784,0.5486815415821501
0.056795131845841784,0.5496957403651116
0.057809330628803245,0.5496957403651116
0.057809330628803245,0.5557809330628803
0.058823529411764705,0.5557809330628803
0.058823529411764705,0.5588235294117647
0.059837728194726165,0.5588235294117647
0.059837728194726165,0.5618661257606491
0.061866125760649086,0.5618661257606491
0.061866125760649086,0.5801217038539553
0.06592292089249494,0.5801217038539553
0.06592292089249494,0.5933062880324543
0.06693711967545639,0.5933062880324543
0.06693711967545639,0.5973630831643002
0.06795131845841786,0.5973630831643002
0.06795131845841786,0.5983772819472617
0.06896551724137931,0.5983772819472617
0.06896551724137931,0.6044624746450304
0.06997971602434078,0.6044624746450304
0.06997971602434078,0.6146044624746451
0.07099391480730223,0.6146044624746451
0.07099391480730223,0.6166328600405679
0.0720081135902637,0.6166328600405679
0.0720081135902637,0.6196754563894523
0.07302231237322515,0.6196754563894523
0.07302231237322515,0.6298174442190669
0.07403651115618662,0.6298174442190669
0.07403651115618662,0.6470588235294118
0.07505070993914807,0.6470588235294118
0.07505070993914807,0.6480730223123732
0.07707910750507099,0.6480730223123732
0.07707910750507099,0.6511156186612576
0.07809330628803246,0.6511156186612576
0.07809330628803246,0.652129817444219
0.0821501014198783,0.652129817444219
0.0821501014198783,0.6531440162271805
0.08316430020283976,0.6531440162271805
0.08316430020283976,0.6663286004056795
0.08417849898580122,0.6663286004056795
0.08417849898580122,0.6693711967545639
0.08519269776876268,0.6693711967545639
0.08519269776876268,0.6744421906693712
0.0872210953346856,0.6744421906693712
0.0872210953346856,0.6774847870182555
0.08924949290060852,0.6774847870182555
0.08924949290060852,0.6866125760649088
0.09127789046653144,0.6866125760649088
0.09127789046653144,0.6926977687626775
0.0922920892494929,0.6926977687626775
0.0922920892494929,0.6937119675456389
0.09432048681541583,0.6937119675456389
0.09432048681541583,0.6967545638945233
0.09533468559837728,0.6967545638945233
0.09533468559837728,0.6987829614604463
0.09634888438133875,0.6987829614604463
0.09634888438133875,0.7008113590263692
0.0973630831643002,0.7008113590263692
0.0973630831643002,0.7028397565922921
0.09837728194726167,0.7028397565922921
0.09837728194726167,0.7038539553752535
0.09939148073022312,0.7038539553752535
