recall,precision
0.9989858012170385,0.5242150079829697
0.9989858012170385,0.5244941427050053
0.9989858012170385,0.5247735748534896
0.9989858012170385,0.5250533049040512
0.9989858012170385,0.5253333333333333
0.9989858012170385,0.5256136606189968
0.9989858012170385,0.5258942872397224
0.9989858012170385,0.5261752136752137
0.9989858012170385,0.5264564404061999
0.9989858012170385,0.5267379679144385
0.9989858012170385,0.527019796682718
0.9989858012170385,0.5273019271948608
0.9989858012170385,0.5275843599357257
0.9989858012170385,0.5278670953912111
0.9989858012170385,0.5281501340482574
0.9989858012170385,0.5284334763948498
0.9989858012170385,0.5287171229200215
0.9989858012170385,0.5290010741138561
0.9989858012170385,0.5292853304674906
0.9989858012170385,0.5295698924731183
0.9989858012170385,0.5298547606239914
0.9989858012170385,0.5301399354144241
0.9989858012170385,0.5304254173397954
0.9989858012170385,0.5307112068965517
0.9989858012170385,0.5309973045822103
0.9989858012170385,0.5312837108953614
0.9989858012170385,0.5315704263356719
0.9989858012170385,0.5318574514038877
0.9989858012170385,0.5321447866018368
0.9989858012170385,0.5324324324324324
0.9979716024340771,0.5321795565170362
0.9979716024340771,0.5324675324675324
0.9979716024340771,0.5327558202490525
0.9979716024340771,0.5330444203683641
0.9979716024340771,0.5333333333333333
0.9979716024340771,0.5336225596529284
0.9979716024340771,0.5339120998372219
0.9969574036511156,0.5336590662323561
0.9969574036511156,0.5339489407930472
0.9959432048681541,0.533695652173913
0.9959432048681541,0.5339858618814574
0.9959432048681541,0.5342763873775843
0.9959432048681541,0.5345672291780076
0.9959432048681541,0.5348583877995643
0.9959432048681541,0.535149863760218
0.9959432048681541,0.5354416575790621
0.9959432048681541,0.5357337697763229
0.9959432048681541,0.5360262008733624
0.9959432048681541,0.5363189513926816
0.9949290060851927,0.5360655737704918
0.9949290060851927,0.5363586659376709
0.9949290060851927,0.5366520787746171
0.9949290060851927,0.5369458128078818
0.9949290060851927,0.5372398685651698
0.9949290060851927,0.5375342465753424
0.9949290060851927,0.537828947368421
0.9949290060851927,0.5381239714755897
0.9949290060851927,0.5384193194291986
0.9949290060851927,0.5387149917627677
0.9949290060851927,0.539010989010989
0.9949290060851927,0.5393073117097307
0.9949290060851927,0.5396039603960396
0.9949290060851927,0.5399009356081453
0.9949290060851927,0.5401982378854625
0.9949290060851927,0.540495867768595
0.9949290060851927,0.5407938257993384
0.9949290060851927,0.5410921125206839
0.9949290060851927,0.5413907284768212
0.9949290060851927,0.541689674213142
0.9949290060851927,0.541988950276243
0.9949290060851927,0.5422885572139303
0.9949290060851927,0.5425884955752213
0.9949290060851927,0.5428887659103486
0.9949290060851927,0.5431893687707641
0.9949290060851927,0.5434903047091413
0.9949290060851927,0.5437915742793792
0.9949290060851927,0.5440931780366056
0.9949290060851927,0.5443951165371809
0.9949290060851927,0.5446973903387007
0.9949290060851927,0.545
0.9949290060851927,0.5453029460811561
0.9949290060851927,0.5456062291434928
0.9949290060851927,0.5459098497495827
0.9949290060851927,0.5462138084632516
0.9949290060851927,0.5465181058495822
0.9949290060851927,0.5468227424749164
0.9949290060851927,0.54712771890686
0.9949290060851927,0.5474330357142857
0.9949290060851927,0.5477386934673367
0.9949290060851927,0.5480446927374302
0.9949290060851927,0.548351034097261
0.9949290060851927,0.5486577181208053
0.9949290060851927,0.548964745383324
0.9949290060851927,0.5492721164613662
0.9949290060851927,0.5495798319327732
0.9949290060851927,0.5498878923766816
0.9949290060851927,0.5501962983735278
0.9949290060851927,0.5505050505050505
0.9949290060851927,0.5508141493542953
0.9949290060851927,0.551123595505618
0.9949290060851927,0.551433389544688
0.9949290060851927,0.5517435320584927
0.9949290060851927,0.5520540236353405
0.9949290060851927,0.5523648648648649
0.9949290060851927,0.5526760563380282
0.9949290060851927,0.5529875986471251
0.9949290060851927,0.5532994923857868
0.9949290060851927,0.5536117381489842
0.9949290060851927,0.5539243365330322
0.9949290060851927,0.5542372881355933
0.9949290060851927,0.5545505935556811
0.9949290060851927,0.5548642533936652
0.9949290060851927,0.5551782682512734
0.9949290060851927,0.5554926387315968
0.9949290060851927,0.5558073654390935
0.9949290060851927,0.5561224489795918
0.9949290060851927,0.556437889960295
0.9949290060851927,0.5567536889897844
0.9949290060851927,0.5570698466780238
0.9949290060851927,0.5573863636363636
0.9949290060851927,0.557703240477544
0.9949290060851927,0.5580204778156996
0.9949290060851927,0.5583380762663631
0.9949290060851927,0.5586560364464692
0.9949290060851927,0.558974358974359
0.9949290060851927,0.5592930444697833
0.9949290060851927,0.5596120935539076
0.9949290060851927,0.559931506849315
0.9949290060851927,0.5602512849800114
0.9949290060851927,0.5605714285714286
0.9949290060851927,0.5608919382504288
0.9949290060851927,0.5612128146453089
0.9949290060851927,0.5615340583858043
0.9949290060851927,0.5618556701030928
0.9949290060851927,0.5621776504297994
0.9949290060851927,0.5625
0.9949290060851927,0.5628227194492255
0.9949290060851927,0.5631458094144661
0.9949290060851927,0.5634692705341757
0.9949290060851927,0.5637931034482758
0.9949290060851927,0.5641173087981599
0.9949290060851927,0.5644418872266973
0.9949290060851927,0.5647668393782384
0.9949290060851927,0.5650921658986175
0.9949290060851927,0.5654178674351585
0.9949290060851927,0.5657439446366782
0.9949290060851927,0.566070398153491
0.9949290060851927,0.5663972286374134
0.9949290060851927,0.5667244367417678
0.9949290060851927,0.5670520231213872
0.9949290060851927,0.56737998843262
0.9949290060851927,0.5677083333333334
0.9949290060851927,0.5680370584829183
0.9949290060851927,0.5683661645422943
0.9949290060851927,0.568695652173913
0.9949290060851927,0.5690255220417634
0.9949290060851927,0.5693557748113756
0.9949290060851927,0.5696864111498258
0.9949290060851927,0.5700174317257408
0.9949290060851927,0.5703488372093023
0.9949290060851927,0.5706806282722513
0.9949290060851927,0.5710128055878929
0.9949290060851927,0.5713453698311007
0.9949290060851927,0.5716783216783217
0.9949290060851927,0.5720116618075802
0.9949290060851927,0.5723453908984831
0.9949290060851927,0.5726795096322241
0.9939148073022313,0.572429906542056
0.9939148073022313,0.5727644652250146
0.9939148073022313,0.5730994152046783
0.9939148073022313,0.5734347571679345
0.9939148073022313,0.5737704918032787
0.9939148073022313,0.5741066198008201
0.9939148073022313,0.5744431418522861
0.9939148073022313,0.5747800586510264
0.9939148073022313,0.5751173708920188
0.9939148073022313,0.5754550792718731
0.9939148073022313,0.5757931844888367
0.9939148073022313,0.5761316872427984
0.9939148073022313,0.5764705882352941
0.9939148073022313,0.5768098881695115
0.9939148073022313,0.5771495877502945
0.9939148073022313,0.5774896876841485
0.9939148073022313,0.5778301886792453
0.9939148073022313,0.5781710914454278
0.9939148073022313,0.5785123966942148
0.9939148073022313,0.5788541051388069
0.9939148073022313,0.5791962174940898
0.9929006085192698,0.5789473684210527
0.9929006085192698,0.5792899408284023
0.9929006085192698,0.5796329188869154
0.9929006085192698,0.5799763033175356
0.9929006085192698,0.5803200948429165
0.9929006085192698,0.5806642941874258
0.9929006085192698,0.5810089020771514
0.9929006085192698,0.581353919239905
0.9929006085192698,0.5816993464052288
0.9929006085192698,0.5820451843043996
0.9929006085192698,0.5823914336704342
0.9929006085192698,0.5827380952380953
0.9929006085192698,0.5830851697438951
0.9929006085192698,0.5834326579261025
0.9929006085192698,0.5837805605247466
0.9929006085192698,0.584128878281623
0.9929006085192698,0.5844776119402985
0.9929006085192698,0.5848267622461171
0.9929006085192698,0.5851763299462044
0.9929006085192698,0.5855263157894737
0.9929006085192698,0.5858767205266308
0.9929006085192698,0.5862275449101796
0.9929006085192698,0.5865787896944278
0.9929006085192698,0.5869304556354916
0.9929006085192698,0.5872825434913017
0.9929006085192698,0.5876350540216086
